Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
24.8,6,58.9,206.2116638315028,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,6354,60,1494,635.4,738.9692821761945,635.4,0.0057071924209594,10,546075.6000000001
29.6,6,57.2,434.81863136397095,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,7794,60,1494,779.4,753.2566627650897,779.4,0.0022998094558715,10,567395.6000000001
24.8,6,76.3,265.63208126713914,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,5096,60,1494,509.6,681.2333912348494,509.6,0.0038110017776489,10,464078.93333333335
24.8,6,58.9,201.9307688604304,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,6354,60,1494,635.4,738.9692821761945,635.4,0.0053161859512329,10,546075.6000000001
29.6,6,52.1,774.714444033986,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,3510,60,1494,351.0,602.4167992345499,351.0,0.0021857976913452,10,362906.0
27.2,6,60.6,336.82425215820115,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,6417,60,1494,641.7,727.0521989513545,641.7,0.0036708116531372,10,528604.8999999999
26.0,6,109.9,114.4689886303471,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,688,60,112,68.8,15.440207252495028,68.8,0.0101748943328857,10,238.40000000000003
32.8,6,74.0,49.69195354364199,0.2,0.1,0.0,0.3,0.9,0.0,0.0,9,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1346,66,667,134.6,187.7594205359614,134.6,0.0218251943588256,10,35253.600000000006
32.8,6,55.4,62.997685445945926,0.0,0.1,0.0,0.4,1.0,0.0,0.0,10,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6527,66,2954,652.7,978.0461304730636,652.7,0.0250984191894531,10,956574.2333333332
29.6,6,74.1,43.64238727574288,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2409,66,1132,240.9,324.5620810329581,240.9,0.0274444818496704,10,105340.54444444446
32.0,6,64.0,1398.8007337001834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,0.0032634019851684,10,0.0
32.0,6,52.1,201.1955734425742,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,796,66,150,79.6,29.64680983399957,79.6,0.0101516008377075,10,878.9333333333335
32.0,6,62.3,476.8042561415076,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10792,66,1494,1079.2,668.1903920290983,1079.2,0.0022253990173339,10,446478.4000000001
29.6,6,77.6,98.41648696909046,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5198,66,1494,519.8,674.3889085683423,519.8,0.0102230072021484,10,454800.4
27.2,6,79.7,178.18303857803758,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.0,0.0,0.0,1.0,1.0,11082,66,2922,1108.2,918.3339745914276,1108.2,0.0056149959564208,10,843337.288888889
29.6,6,78.0,97.14096462277809,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,12248,66,2922,1224.8,1109.0000300571082,1224.8,0.0102945089340209,10,1229881.066666667
32.0,6,60.6,216.95274352395927,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11380,66,1494,1138.0,606.1374981525781,1138.0,0.0046093940734863,10,367402.6666666667
25.6,6,60.6,196.96654065603795,0.0,0.1,0.0,0.4,0.6,0.0,0.0,6,1,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1134,60,217,113.4,70.0003174595976,113.4,0.0054707050323486,10,4900.044444444445
32.0,6,96.7,428.76022244030094,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7143,66,1494,714.3,705.5488092415876,714.3,0.0024445056915283,10,497799.12222222215
