Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
8.28,17,71.57,650.059979727782,0.0,0.0,0.01,0.0,0.02,0.0,0.0,2,0,0,1,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.02,0.97,0.0,0.0,0.01,0.0,1.0,1.0,53407,60,1090,534.07,115.99183661627302,534.07,0.0015396499633789,100,13454.106161616171
8.16,17,63.76,3832.58465980738,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,54906,60,554,549.06,49.4,549.06,0.0002621912956237,100,2440.36
8.0,17,64.0,2688.036094234664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0003734898567199,100,0.0
8.0,17,64.0,8729.767306331432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54919,73,554,549.19,48.10000000000002,549.19,0.0001151895523071,100,2313.6100000000024
8.0,17,64.0,14463.11724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,6.915092468261719e-05,100,0.0
8.0,17,64.0,3486.5080090772312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0002868294715881,100,0.0
8.0,17,64.0,10510.722967046737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,9.515047073364256e-05,100,0.0
7.84,17,62.72,4476.693847927251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.98,0.98,54412,60,554,544.12,69.50841530332713,544.12,0.0002245497703552,100,4831.419797979801
7.92,17,64.0,5648.742121424339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,55428,554,582,554.28,2.8000000000000003,554.28,0.0001776599884033,100,7.840000000000002
8.12,17,65.69,13163.143359276926,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,55015,169,554,550.15,38.50000000000011,550.15,7.678031921386719e-05,100,1482.2500000000082
8.0,17,64.0,2245.368794098438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0004453706741333,100,0.0
7.84,17,64.54,1768.0029000902064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.01,0.01,0.0,0.99,0.99,54085,60,554,540.85,75.73910229307984,540.85,0.0005666995048522,100,5736.411616161611
8.0,17,64.0,5867.144136078782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0001714992523193,100,0.0
8.04,17,65.91,4888.979030434428,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.0,0.0,0.01,0.0,1.0,1.0,56368,554,1494,563.68,94.01341834165378,563.68,0.0002052307128906,100,8838.522828282803
8.0,17,64.0,10772.579940927186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,9.343862533569337e-05,100,0.0
8.32,17,65.81,1946.737339466148,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,54920,74,554,549.2,48.00000000000004,549.2,0.0005136919021606,100,2304.000000000004
7.92,17,63.36,1970.1742684015217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,54906,60,554,549.06,49.39999999999999,549.06,0.0005075788497924,100,2440.359999999999
8.0,17,65.91,1765.658453624305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55193,347,554,551.93,20.699999999999967,551.93,0.0005730700492858,100,428.4899999999986
8.0,17,64.0,2871.906111773003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0003495001792907,100,0.0
8.0,17,64.0,1390.2833068710286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0007201886177062,100,0.0
