Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
32.0,6,57.6,157.43025189266692,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8511,66,1494,851.1,710.0564062100982,851.1,0.0065265178680419,10,504180.1
24.8,6,64.1,56.3840721835885,0.1,0.0,0.0,0.3,0.7,0.0,0.0,7,0,1,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1558,66,667,155.8,186.1652790160161,155.8,0.0214892864227294,10,34657.51111111111
30.4,6,81.0,124.37037981514813,0.0,0.1,0.0,0.4,0.8,0.0,0.0,8,1,0,0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1188,66,230,118.8,60.5911618050759,118.8,0.0086004018783569,10,3671.288888888889
32.8,6,72.6,52.09661893352511,0.1,0.1,0.0,0.3,1.0,0.0,0.0,10,1,1,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3916,66,2954,391.6,904.918437085784,391.6,0.0191951990127563,10,818877.3777777778
32.0,6,74.1,60.87205893451141,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3804,66,1538,380.4,548.5674677436374,380.4,0.016427993774414,10,300926.2666666666
29.6,6,77.7,64.18893502144833,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,6712,66,1494,671.2,712.2890798919589,671.2,0.0182480096817016,10,507355.7333333333
28.0,6,135.4,124.6820451843044,0.0,0.1,0.0,0.3,0.9,0.0,0.0,9,1,0,0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9377,60,4350,937.7,1369.6837469528016,937.7,0.008419394493103,10,1876033.5666666664
32.0,6,54.4,257.20249702589007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6372,66,1494,637.2,737.4160291178921,637.2,0.0041846990585327,10,543782.3999999999
32.0,6,59.7,106.5883279755022,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9898,66,1494,989.8,675.5983027411086,989.8,0.0094264984130859,10,456433.06666666665
32.0,6,59.2,316.998632031622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10656,66,1494,1065.6,689.7895331186173,1065.6,0.0041208028793334,10,475809.6
29.6,6,149.1,224.3915278810608,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5267,66,1494,526.7,669.2481768538651,526.7,0.0046205997467041,10,447893.1222222223
32.0,6,55.6,219.8825700385841,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2178,66,1494,217.8,449.3021255235725,217.8,0.0066663980484008,10,201872.4
33.2,6,62.9,343.2636325692165,0.0,0.1,0.0,0.1,0.9,0.1,0.1,9,1,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10700,66,1494,1070.0,682.747391060559,1070.0,0.009347915649414,10,466144.0
29.6,6,59.2,88.20828601472135,0.1,0.0,0.0,0.1,0.9,0.0,0.0,9,0,1,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,6425,66,1494,642.5,732.9285625337423,642.5,0.0118985891342163,10,537184.2777777778
27.2,6,83.0,425.4246330800986,0.1,0.1,0.0,0.1,0.9,0.1,0.0,9,1,1,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5121,60,1494,512.1,679.4436367761167,512.1,0.0025038957595825,10,461643.6555555556
28.4,6,86.1,355.60619934208296,0.0,0.0,0.1,0.0,0.8,0.0,0.0,8,0,0,1,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,10720,60,1494,1072.0,679.7764338368902,1072.0,0.0033297061920166,10,462096.0
26.4,6,117.5,122.15079316541,0.0,0.2,0.0,0.2,0.7,0.0,0.0,7,2,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,3432,60,1494,343.2,452.4088121747114,343.2,0.0082538127899169,10,204673.7333333333
29.6,6,117.8,542.804415628114,0.1,0.0,0.0,0.2,1.0,0.0,0.0,10,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2234,60,1494,223.4,447.9035610485811,223.4,0.0018423795700073,10,200617.6
28.4,6,73.6,299.0441831780232,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13633,60,4374,1363.3,1427.695427370044,1363.3,0.0034641981124877,10,2038314.2333333327
